timestamp,symbol,timeframe,price,rsi,macd,adx,ema21,ema50,volume_spike,risk_reward,confidence,signal,side,commentary
2025-06-23T08:32:04.841424,BTC/USD,1h,101236.32,48.1,12.82,20.4,101323.25,101805.92,False,1.5,⭐,🔴 *BEAR*,SHORT,Bearish momentum with low RSI and price below EMA21. Caution advised for short entry.
2025-06-23T15:57:16.460521,ETH/USD,15m,2317.5,65.4,13.94,21.4,2282.77,2267.6,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:17.139611,XRP/USD,15m,2.06,64.6,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:17.825044,BTC/USD,15m,103149.55,63.2,411.41,22.4,102343.89,101906.79,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,520.78,True
2025-06-23T15:57:18.525702,ETH/USD,15m,2317.5,65.4,13.94,21.4,2282.77,2267.6,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:19.237115,XRP/USD,15m,2.06,64.6,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:19.905711,BTC/USD,15m,103149.55,63.2,411.41,22.4,102343.89,101906.79,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,520.78,True
2025-06-23T15:57:20.575402,ETH/USD,15m,2316.16,65.1,13.83,21.4,2282.65,2267.55,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:21.255702,XRP/USD,15m,2.06,64.4,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T16:01:01.954930,BTC/USD,15m,103240.9,64.0,434.33,23.1,102433.23,101962.66,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,508.83,True
2025-06-23T16:01:02.646483,ETH/USD,15m,2314.55,64.6,14.44,22.0,2285.41,2269.33,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,20.14,True
2025-06-23T16:01:03.348540,XRP/USD,15m,2.06,65.0,0.01,33.1,2.04,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T16:16:04.140613,BTC/USD,15m,103417.37,65.7,465.09,23.4,102535.54,102025.56,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,502.05,True
2025-06-23T16:16:04.917509,ETH/USD,15m,2334.57,69.0,17.8,24.1,2291.69,2272.71,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.53,True
2025-06-23T16:16:05.605347,XRP/USD,15m,2.08,68.8,0.02,34.9,2.04,2.03,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T16:31:06.393255,BTC/USD,15m,103876.12,69.7,535.38,25.0,102690.43,102113.19,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,502.42,True
2025-06-23T16:31:07.097015,ETH/USD,15m,2363.54,75.0,22.93,27.2,2300.58,2277.35,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,22.97,True
2025-06-23T16:31:07.810659,XRP/USD,15m,2.09,69.8,0.02,37.0,2.05,2.03,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T16:46:08.497563,BTC/USD,15m,103954.12,70.3,570.3,26.1,102811.62,102188.26,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,486.75,True
2025-06-23T16:46:09.247360,ETH/USD,15m,2354.47,70.8,23.67,29.2,2304.79,2280.06,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,22.53,True
2025-06-23T16:46:09.944778,XRP/USD,15m,2.09,68.2,0.02,38.4,2.05,2.03,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
